1000,13,15,23,29,31,34
1001,06,18,20,22,26,34
1002,01,11,23,27,33,39
1003,03,05,11,23,24,42
1004,01,02,08,20,24,31
1005,01,05,10,13,23,25
1006,02,20,22,28,29,38
1007,08,16,22,23,28,38
1008,01,10,16,22,35,44
1009,04,09,16,26,28,42
1010,13,14,29,33,38,43
1011,10,22,26,27,33,43
1012,09,11,24,31,36,44
1013,10,13,22,25,28,36
1014,03,05,13,22,36,44
1015,10,28,29,31,33,37
1016,11,19,23,28,34,35
1017,05,07,12,22,26,33
1018,02,07,10,21,28,35
1019,05,08,10,15,17,41
1020,06,14,15,18,24,41
1021,06,16,18,25,34,45
1022,03,06,12,28,29,43
1023,01,09,10,15,30,42
1024,02,24,36,38,42,43
1025,04,08,12,15,19,43
1026,09,14,22,29,39,41
1027,12,15,25,30,34,39
1028,04,07,27,28,32,43
1029,08,16,23,27,32,41
1030,08,17,20,25,33,36
1031,10,27,37,40,42,43
1032,02,04,07,10,20,44
1033,01,02,22,30,37,42
1034,01,04,07,09,34,37
1035,05,11,25,33,42,44
1036,07,09,23,24,33,36
1037,18,23,28,29,39,44
1038,22,28,31,35,36,38
1039,04,30,31,33,35,45
1040,07,08,09,13,15,27
1041,02,06,08,09,15,27
1042,07,08,13,37,42,44
1043,02,06,13,20,28,44
1044,03,09,10,27,35,38
1045,08,10,17,19,24,41
1046,09,11,15,28,33,44
1047,08,10,19,25,35,44
1048,06,13,19,20,37,44
1049,04,09,10,22,41,44
1050,03,11,14,19,21,43
1051,03,15,19,35,36,43
1052,01,07,14,16,34,44
1053,15,16,23,25,40,41
1054,05,18,22,40,41,44
1055,02,28,31,37,41,44
1056,24,26,32,37,38,41
1057,03,04,08,18,21,33
1058,07,13,19,35,37,38
1059,10,14,15,20,24,45
1060,04,06,07,25,26,30
1061,04,08,24,31,42,45
1062,02,05,20,23,31,38
1063,03,05,08,17,37,41
1064,01,12,24,27,36,44
1065,05,09,12,20,37,42
1066,14,16,27,28,33,41
1067,19,24,27,31,33,43
1068,04,05,13,19,27,37
1069,01,07,16,18,21,29
1070,06,10,19,37,43,45
1071,09,20,31,33,36,45
1072,14,17,23,32,33,43
1073,04,13,18,21,29,37
1074,07,27,28,30,31,35
1075,03,17,23,33,42,45
1076,04,21,27,38,39,44
1077,02,12,22,38,41,44
1078,04,15,19,25,30,38
1079,18,22,30,31,39,41
1080,16,21,26,29,30,45
1081,09,15,23,33,35,40
1082,05,07,25,31,39,41
1083,12,19,21,22,34,38
1084,07,08,22,23,30,42
1085,05,14,18,19,29,31
1086,08,18,30,32,38,45
1087,24,27,30,37,44,45
1088,13,17,20,28,30,33
1089,09,14,16,19,28,41
1090,01,33,38,39,44,45
1091,03,04,12,18,19,29
1092,06,08,14,29,39,42
1093,04,05,10,18,27,40
1094,02,04,07,09,12,13
1095,02,03,05,07,10,38
1096,06,10,15,36,39,43
1097,03,06,20,39,40,41
1098,02,16,17,18,20,23
1099,04,08,23,27,30,36
1100,03,12,22,30,37,39
1101,02,08,24,27,30,43
1102,02,11,13,16,41,43
1103,07,17,21,32,40,45
1104,18,19,24,28,33,40
1105,04,16,22,28,33,39
1106,05,10,30,40,44,45
1107,01,11,16,39,40,45
1108,04,05,09,27,34,39
1109,02,07,18,20,24,29
1110,04,16,21,24,26,37
1111,10,13,14,19,35,40
1112,04,06,13,25,31,41
1113,07,10,14,21,26,37
1114,05,07,15,21,32,45
1115,01,03,15,16,23,28
1116,02,07,09,13,22,38
1117,01,13,16,18,23,25
1118,07,20,23,27,31,33
1119,01,04,10,13,14,44
1120,02,04,10,15,27,31
1121,02,03,12,16,30,37
1122,16,20,25,26,36,41
1123,01,03,19,20,26,34
1124,15,18,20,23,37,39
1125,05,18,22,34,41,45
1126,04,06,15,23,25,36
1127,09,22,24,32,38,39
1128,05,10,14,21,27,32
1129,12,14,16,21,29,32
1130,18,19,20,29,41,42
1131,11,15,16,17,42,43
1132,09,10,11,17,41,44
1133,03,07,11,20,28,44
1134,01,05,10,11,20,40
1135,03,07,18,20,31,33
1136,05,15,16,21,22,32
1137,02,12,14,16,34,38
1138,01,02,05,24,40,43
1139,08,16,23,34,36,39
1140,16,20,22,35,37,39
1141,13,14,23,25,34,44
1142,09,14,19,20,29,40
1143,09,16,29,31,33,42
1144,03,04,15,18,36,45
1145,10,12,18,19,29,43
1146,10,11,20,27,39,43
1147,02,08,19,20,24,42
1148,14,19,21,36,43,44
1149,08,15,20,24,43,44
1150,11,20,22,23,26,31
1151,07,27,30,36,39,45
1152,08,19,22,27,31,35
1153,03,23,25,29,36,41
1154,09,11,15,35,38,41
1155,01,15,29,31,32,34
1156,09,15,21,29,33,39
1157,17,21,24,25,39,42
1158,07,18,31,33,35,41
1159,08,09,11,12,40,44
1160,06,10,16,20,40,42
1161,05,19,20,21,24,40
1162,02,08,14,19,24,42
1163,04,17,19,27,28,36
1164,05,07,10,12,15,26
1165,01,10,21,25,32,39
1166,20,22,24,26,28,37
1167,03,10,17,20,22,27
1168,11,15,34,39,41,43
1169,02,26,28,40,41,45
1170,04,12,19,23,36,41
1171,01,13,25,30,34,40
1172,09,11,16,29,31,33
1173,01,03,05,26,30,42
1174,08,14,26,28,43,45
1175,05,06,11,20,24,45
1176,01,14,22,28,32,42
1177,06,29,31,35,42,44
1178,04,07,25,34,35,38
1179,05,12,13,17,40,41
1180,07,11,14,22,29,34
1181,14,18,22,29,36,37
1182,03,11,15,17,24,35
1183,02,10,30,33,34,40
1184,06,17,18,26,43,45
1185,07,12,16,29,42,45
1186,09,16,26,27,32,41
1187,02,03,20,21,32,33
1188,07,21,36,38,40,45
1189,07,21,30,33,38,39
1190,02,03,25,34,35,38
1191,01,13,14,22,23,37
1192,07,09,17,20,25,29
1193,01,13,14,21,27,43
1194,10,12,14,16,21,39
1195,02,10,13,22,30,34
1196,12,13,31,38,42,43
1197,03,05,06,09,32,45
1198,03,11,13,21,24,34
1199,08,22,27,29,39,43
1200,05,19,25,35,37,39
1201,02,03,10,22,41,43
1202,02,14,15,17,23,40
1203,04,09,11,14,19,27
1204,04,21,25,27,35,39
1205,04,08,15,23,31,40
1206,02,07,13,23,25,45
1207,11,25,28,33,34,45
1208,15,19,24,25,27,39
1209,04,05,28,32,37,42
1210,01,02,08,13,26,34
1211,10,24,25,26,30,41
1212,03,16,17,18,25,37
1213,08,12,17,23,26,27
1214,03,07,11,16,19,35
1215,09,11,19,29,31,44
1216,08,10,29,30,33,40
1217,04,06,16,32,41,44
1218,05,23,25,28,30,43
1219,11,18,24,34,38,43
1220,04,23,33,38,40,44
1221,04,08,22,23,26,45
1222,23,24,36,37,40,45
1223,11,17,25,26,28,29
1224,09,18,33,37,38,43
1225,09,10,11,16,21,30
1226,01,10,20,25,34,35
1227,09,10,23,25,28,38
1228,07,08,20,27,32,34
1229,18,20,28,31,39,45
1230,01,13,21,25,31,39
1231,02,04,12,16,18,42
1232,09,14,19,34,37,41
1233,01,04,16,18,20,32
1234,11,19,22,29,40,44
1235,06,14,15,24,26,39
1236,17,18,19,33,35,37
1237,01,06,09,21,43,44
1238,16,22,23,30,34,41
1239,04,13,28,33,35,38
1240,07,08,09,15,22,30
1241,07,13,26,28,35,41
1242,06,10,15,17,40,42
1243,04,05,17,25,39,41
1244,02,15,19,26,34,36
1245,30,31,33,38,42,43
1246,02,07,15,18,24,33
1247,05,25,28,32,36,41
1248,03,08,10,26,34,37
1249,06,11,19,23,34,37
1250,06,12,27,34,41,42
1251,03,11,28,32,33,35
1252,04,08,27,28,35,36
1253,13,14,19,20,30,33
1254,20,23,28,36,40,42
1255,10,23,25,27,31,37
1256,01,06,18,25,39,44
1257,03,07,16,17,41,42
1258,05,06,11,23,31,36
1259,08,10,21,32,39,44
1260,07,14,33,36,42,43
1261,14,18,20,22,34,45
1262,11,19,26,28,29,43
1263,07,10,13,17,21,45
1264,04,14,19,23,24,37
1265,13,19,20,22,24,37
1266,06,23,24,25,26,34
1267,22,27,28,31,37,44
1268,03,10,31,32,34,40
1269,18,21,28,29,33,45
1270,04,13,20,29,32,37
1271,20,22,23,32,35,40
1272,01,04,05,16,20,22
1273,01,02,03,11,25,37
1274,11,15,18,27,34,37
1275,03,07,11,12,13,40
1276,03,23,28,35,39,42
1277,08,13,31,36,37,40
1278,11,17,29,31,38,42
1279,04,16,24,29,31,37
1280,01,14,15,19,38,40
1281,05,14,15,21,33,36
1282,06,21,24,31,42,44
1283,12,15,33,35,37,45
1284,15,17,25,29,33,35
1285,07,14,19,24,34,36
1286,08,14,18,26,34,42
1287,01,13,24,26,27,37
1288,02,10,17,23,29,33
1289,03,07,29,36,37,44
1290,01,10,20,22,23,36
1291,03,07,12,16,26,34
1292,06,09,12,21,28,33
1293,15,16,24,27,31,44
1294,08,13,20,25,28,39
1295,01,10,13,24,25,33
1296,05,08,19,31,34,43
1297,14,20,25,28,36,40
1298,06,12,21,27,34,41
1299,02,07,15,37,41,42
1300,02,03,17,33,37,38
1301,02,04,08,28,42,44
1302,02,09,12,14,41,44
1303,02,06,08,10,23,33
1304,02,12,22,31,34,35
1305,05,06,10,19,32,38
1306,03,21,26,29,32,33
1307,01,07,11,22,31,34
1308,05,08,09,11,20,29
1309,02,15,16,32,42,45
1310,15,20,22,29,32,36
1311,04,06,09,14,25,41
1312,04,05,25,27,35,39
1313,08,16,22,27,31,34
1314,07,19,31,39,42,43
1315,06,08,10,27,28,32
1316,11,19,26,28,35,40
1317,01,06,10,11,25,29
